XMin,YMin,XMax,YMax,Conf,ImageID,LabelName
60.03531455993652,78.01439344882965,568.6585235595703,229.7142505645752,0.850500762462616,823.jpg,pothole
7.107496857643127,258.4669303894043,636.9559860229492,359.77280616760254,0.23929670453071594,823.jpg,pothole
64.396484375,38.47604370117188,636.693603515625,325.03497314453125,0.01798310577869414,823.jpg,pothole
8.739449381828308,259.78498935699463,267.28763580322266,347.70973205566406,0.01424320787191391,823.jpg,pothole
206.857421875,179.86361694335938,383.24603271484375,228.03024291992188,0.0061883758753538,823.jpg,pothole
444.08013916015625,21.04412841796875,568.9341430664062,63.01074981689454,0.0055478785187006,823.jpg,pothole
132.0704803466797,85.67224884033203,371.0181274414063,231.77960205078122,0.0029566258192062203,823.jpg,pothole
0.0,131.55557250976562,37.92560577392578,170.74337768554688,0.00203051697462796,823.jpg,pothole
428.1981506347656,301.09942626953125,628.1105346679688,359.9788818359375,0.00202791932970284,823.jpg,pothole
272.9942035675049,236.9488549232483,474.94608879089355,409.55241680145264,0.7552821636199951,837.jpg,pothole
205.4960060119629,582.9934072494507,344.052529335022,718.7509489059448,0.31087496876716614,837.jpg,pothole
218.75465393066412,439.7769165039063,377.1334838867188,712.0367431640625,0.1369437575340271,837.jpg,pothole
615.2431726455688,0.15105943428352475,707.4691486358643,30.931561589241028,0.10495144128799438,837.jpg,pothole
516.663966178894,0.27266368735581636,715.1388931274414,31.133470237255096,0.0339200384914875,837.jpg,pothole
1.0201756842434406,490.2706003189087,73.71113240718842,570.8390951156616,0.03324396461248398,837.jpg,pothole
17.04830825328827,575.9588956832886,346.61757946014404,720.0,0.006485631316900253,837.jpg,pothole
377.210168838501,203.1809163093567,457.51572132110596,246.1828851699829,0.0062096364796161655,837.jpg,pothole
597.2887229919434,0.8700918406248093,720.0,48.25253248214722,0.004306650906801224,837.jpg,pothole
231.08010864257807,585.5322265625,338.5370483398437,670.6835327148438,0.0038291890174150397,837.jpg,pothole
473.34826660156244,55.2001838684082,501.81344604492193,70.39667510986328,0.00257224105298518,837.jpg,pothole
203.8268737792969,219.18809509277344,482.3604431152344,720.0,0.00235508903861044,837.jpg,pothole
0.0328559875488281,483.82360839843744,79.07722473144531,644.1860961914062,0.00231308825314044,837.jpg,pothole
273.8305969238281,47.18470001220703,486.3627624511719,567.4680786132812,0.0022193495184183,837.jpg,pothole
2.077703853137791,17.839920334517956,362.75130808353424,383.2230269908905,0.4029080271720886,1179.jpg,pothole
5.541094299405813,182.81148076057434,431.8762332201004,449.67121481895447,0.16632188558578492,1179.jpg,pothole
88.83934244513512,19.96940989047289,365.1342362165451,169.53025460243225,0.06212301924824715,1179.jpg,pothole
3.1902244314551353,71.23343646526337,85.80837920308113,436.5296244621277,0.03755009472370148,1179.jpg,pothole
221.4258760213852,415.8849835395813,406.59772753715515,449.8982101678848,0.03540632352232933,1179.jpg,pothole
251.70662105083466,19.32166814804077,449.2609441280365,448.65074157714844,0.02629932537674904,1179.jpg,pothole
266.3350830078125,296.2055358886719,450.0,447.3741455078125,0.02132739573717116,1179.jpg,pothole
108.38756337761879,207.52220302820206,268.553951382637,287.28741109371185,0.009059561602771282,1179.jpg,pothole
5.218613147735596,397.4105224609375,450.0,450.0,0.00893018469214438,1179.jpg,pothole
149.2775782942772,0.26826713292393833,443.5858726501465,69.50184255838394,0.006866765022277832,1179.jpg,pothole
296.12327814102173,59.899990260601044,450.0,312.2787594795227,0.005667942017316819,1179.jpg,pothole
22.4879093170166,158.0230712890625,224.34619140625,272.000732421875,0.00503041595220564,1179.jpg,pothole
45.38929748535156,162.40081787109375,302.1750183105469,320.50537109375,0.00202672500163316,1179.jpg,pothole
92.4914481639862,173.46254181861877,169.85693049430847,220.00074315071106,0.6438102722167969,1151.jpg,pothole
43.535573959350586,165.4076932668686,199.80221271514893,237.31489396095276,0.6266607642173767,1151.jpg,pothole
144.70613873004913,92.37912148237228,187.07199275493622,114.40491366386414,0.6007835268974304,1151.jpg,pothole
0.08299379877280444,100.64721393585205,53.459106266498566,145.02229207754135,0.5040757656097412,1151.jpg,pothole
135.9204214811325,37.58928880095482,186.64543676376343,58.754636377096176,0.4966225028038025,1151.jpg,pothole
2.7921116575598717,111.87264788150787,42.70397248864174,140.15962773561478,0.4351936340332031,1151.jpg,pothole
96.53329038619995,0.0,136.66394805908203,7.254914157092571,0.09992505609989166,1151.jpg,pothole
71.01282048225403,0.039797548233764246,134.66085183620453,12.295173697173595,0.09503752738237381,1151.jpg,pothole
0.45867841551080346,16.453377604484558,40.10132610797882,38.20957535505295,0.0487773597240448,1151.jpg,pothole
81.29988008737564,17.93842164427042,233.79611563682556,111.12716901302338,0.04047758877277374,1151.jpg,pothole
83.23096543550491,66.43264243006706,168.35601353645325,105.2342180609703,0.03456642031669617,1151.jpg,pothole
183.04352617263794,249.9989584684372,214.57021629810333,274.9208481311798,0.020758351683616637,1151.jpg,pothole
0.0,98.84593307971954,63.90602499246597,174.7449892759323,0.014063143730163574,1151.jpg,pothole
3.3519012928009038,0.1043630465865135,40.92886734008789,8.303178787231445,0.00955032184720038,1151.jpg,pothole
72.2221582531929,0.0,143.03188240528107,27.05200405418873,0.0070687755942344666,1151.jpg,pothole
